Complexity,Loss,Equation
1,0.046414323,"0.39606547"
3,0.0036507968,"0.08206822 ^ x0"
5,0.00046263885,"1.0734017 - (x0 ^ 0.40209636)"
7,0.00041756342,"1.165028 - ((x0 * 1.261608) ^ 0.34750515)"
8,0.00014179027,"1.2838825 - ((exp(x0) * x0) ^ 0.22088408)"
9,7.144233e-5,"((0.9904875 - (x0 ^ 0.12986295)) * 2.0293958) ^ 0.59636784"
11,2.1569738e-5,"(((x0 + 0.02556254) ^ 0.32996693) - (x0 ^ 0.433784)) * 4.825626"
13,1.5628786e-5,"((((x0 + 0.028004775) ^ 0.3409095) - (x0 ^ 0.44671032)) * 4.815384) - 0.010683501"
20,5.0499393e-6,"(x0 ^ x0) * ((((x0 + (x0 + 0.12470697)) ^ 0.23804466) * exp(2.1322389 - (x0 ^ 0.45809135))) + -3.722079)"
