k1,k2,k3,p,r,value
0.5,0.5,0.5,0.6240940940940941,0.231455743403576,0.37934675372982646
0.5,0.5,0.5,0.6250750750750751,0.2307123718007946,0.3788880720917307
0.5,0.5,0.5,0.6260560560560561,0.22996989713314825,0.3784302235276649
0.5,0.5,0.5,0.6270370370370371,0.22922831777828362,0.3779732060193095
0.5,0.5,0.5,0.628018018018018,0.2284876321177577,0.3775170175543877
0.5,0.5,0.5,0.628998998998999,0.227747838537026,0.3770616561267579
0.5,0.5,0.5,0.62997997997998,0.22700893542543063,0.37660711973626526
0.5,0.5,0.5,0.630960960960961,0.22627092117618897,0.3761534063888174
0.5,0.5,0.5,0.631941941941942,0.2255337941863817,0.3757005140963092
0.5,0.5,0.5,0.632922922922923,0.22479755285694142,0.3752484408766479
0.5,0.5,0.5,0.6339039039039039,0.2240621955926409,0.3747971847536556
0.5,0.5,0.5,0.6348848848848849,0.22332772080208171,0.374346743757116
0.5,0.5,0.5,0.6358658658658659,0.22259412689768265,0.37389711592275027
0.5,0.5,0.5,0.6368468468468469,0.22186141229566841,0.37344829929214274
0.5,0.5,0.5,0.6378278278278279,0.22112957541605802,0.37300029191277817
0.5,0.5,0.5,0.6388088088088089,0.22039861468265357,0.37255309183801033
0.5,0.5,0.5,0.6397897897897898,0.21966852852302898,0.3721066971269835
0.5,0.5,0.5,0.6407707707707708,0.21893931536851863,0.37166110584468626
0.5,0.5,0.5,0.6417517517517517,0.21821097365420616,0.3712163160618971
0.5,0.5,0.5,0.6427327327327327,0.21748350181891307,0.3707723258551772
0.5,0.5,0.5,0.6437137137137137,0.216756898305188,0.37032913330681677
0.5,0.5,0.5,0.6446946946946946,0.21603116155929528,0.36988673650483567
0.5,0.5,0.5,0.6456756756756756,0.21530629003120386,0.36944513354301056
0.5,0.5,0.5,0.6466566566566566,0.21458228217457645,0.36900432252075627
0.5,0.5,0.5,0.6476376376376376,0.21385913644675852,0.3685643015431933
0.5,0.5,0.5,0.6486186186186186,0.21313685130876706,0.36812506872104866
0.5,0.5,0.5,0.6495995995995996,0.21241542522527992,0.36768662217075465
0.5,0.5,0.5,0.6505805805805805,0.21169485666462495,0.3672489600142999
0.5,0.5,0.5,0.6515615615615615,0.21097514409876905,0.366812080379244
0.5,0.5,0.5,0.6525425425425425,0.21025628600330734,0.36637598139879135
0.5,0.5,0.5,0.6535235235235235,0.2095382808574525,0.3659406612116196
0.5,0.5,0.5,0.6545045045045045,0.20882112714402395,0.36550611796199656
0.5,0.5,0.5,0.6554854854854855,0.2081048233494374,0.3650723497996605
0.5,0.5,0.5,0.6564664664664664,0.20738936796369375,0.36463935487988525
0.5,0.5,0.5,0.6574474474474474,0.2066747594803689,0.36420713136339355
0.5,0.5,0.5,0.6584284284284284,0.20596099639660304,0.3637756774163384
0.5,0.5,0.5,0.6594094094094094,0.20524807721309005,0.36334499121035313
0.5,0.5,0.5,0.6603903903903904,0.20453600043406706,0.36291507092246367
0.5,0.5,0.5,0.6613713713713714,0.20382476456730395,0.362485914735081
0.5,0.5,0.5,0.6623523523523523,0.20311436812409298,0.3620575208360453
0.5,0.5,0.5,0.6633333333333333,0.20240480961923848,0.3616298874184751
0.5,0.5,0.5,0.6643143143143143,0.20169608757104623,0.3612030126808922
0.5,0.5,0.5,0.6652952952952953,0.20098820050131339,0.3607768948271243
0.5,0.5,0.5,0.6662762762762763,0.20028114693531818,0.36035153206627846
0.5,0.5,0.5,0.6672572572572573,0.19957492540180957,0.35992692261279496
0.5,0.5,0.5,0.6682382382382382,0.19886953443299712,0.35950306468630866
0.5,0.5,0.5,0.6692192192192192,0.1981649725645408,0.359079956511772
0.5,0.5,0.5,0.6702002002002002,0.19746123833554086,0.35865759631931665
0.5,0.5,0.5,0.6711811811811812,0.19675833028852777,0.35823598234431325
0.5,0.5,0.5,0.6721621621621622,0.19605624696945206,0.3578151128273111
0.5,0.5,0.5,0.6731431431431432,0.19535498692767442,0.3573949860140399
0.5,0.5,0.5,0.6741241241241241,0.1946545487159556,0.3569756001553616
0.5,0.5,0.5,0.6751051051051051,0.19395493089044655,0.35655695350730876
0.5,0.5,0.5,0.6760860860860861,0.19325613201067837,0.3561390443310202
0.5,0.5,0.5,0.6770670670670671,0.19255815063955256,0.35572187089274226
0.5,0.5,0.5,0.6780480480480481,0.1918609853433311,0.35530543146378013
0.5,0.5,0.5,0.6790290290290291,0.19116463469162664,0.354889724320526
0.5,0.5,0.5,0.68001001001001,0.19046909725739275,0.35447474774442683
0.5,0.5,0.5,0.680990990990991,0.18977437161691407,0.354060500021948
0.5,0.5,0.5,0.681971971971972,0.18908045634979673,0.35364697944457474
0.5,0.5,0.5,0.682952952952953,0.18838735003895862,0.3532341843087739
0.5,0.5,0.5,0.683933933933934,0.1876950512706197,0.35282211291601556
0.5,0.5,0.5,0.684914914914915,0.18700355863429236,0.3524107635727112
0.5,0.5,0.5,0.685895895895896,0.18631287072277206,0.3520001345902206
0.5,0.5,0.5,0.6868768768768769,0.1856229861321275,0.3515902242848372
0.5,0.5,0.5,0.6878578578578579,0.18493390346169125,0.35118103097775283
0.5,0.5,0.5,0.6888388388388388,0.18424562131405034,0.35077255299505666
0.5,0.5,0.5,0.6898198198198198,0.18355813829503656,0.3503647886677118
0.5,0.5,0.5,0.6908008008008008,0.18287145301371732,0.34995773633155625
0.5,0.5,0.5,0.6917817817817817,0.18218556408238618,0.3495513943272404
0.5,0.5,0.5,0.6927627627627627,0.18150047011655343,0.34914576100027733
0.5,0.5,0.5,0.6937437437437437,0.18081616973493694,0.3487408347009428
0.5,0.5,0.5,0.6947247247247247,0.18013266155945262,0.3483366137843492
0.5,0.5,0.5,0.6957057057057057,0.17944994421520535,0.34793309661034133
0.5,0.5,0.5,0.6966866866866867,0.17876801633047984,0.34753028154355486
0.5,0.5,0.5,0.6976676676676676,0.17808687653673122,0.3471281669533789
0.5,0.5,0.5,0.6986486486486486,0.177406523468576,0.34672675121385527
0.5,0.5,0.5,0.6996296296296296,0.17672695576378297,0.34632603270382634
0.5,0.5,0.5,0.7006106106106106,0.1760481720632641,0.3459260098067847
0.5,0.5,0.5,0.7015915915915916,0.17537017101106545,0.34552668091089206
0.5,0.5,0.5,0.7025725725725726,0.1746929512543581,0.34512804440898853
0.5,0.5,0.5,0.7035535535535535,0.17401651144342922,0.3447300986985412
0.5,0.5,0.5,0.7045345345345345,0.17334085023167314,0.34433284218168186
0.5,0.5,0.5,0.7055155155155155,0.1726659662755824,0.3439362732651091
0.5,0.5,0.5,0.7064964964964965,0.17199185823473861,0.3435403903601425
0.5,0.5,0.5,0.7074774774774775,0.17131852477180395,0.3431451918827027
0.5,0.5,0.5,0.7084584584584585,0.17064596455251207,0.34275067625321054
0.5,0.5,0.5,0.7094394394394394,0.16997417624565944,0.3423568418967244
0.5,0.5,0.5,0.7104204204204204,0.16930315852309638,0.34196368724276915
0.5,0.5,0.5,0.7114014014014014,0.16863291005971842,0.34157121072542107
0.5,0.5,0.5,0.7123823823823824,0.16796342953345764,0.34117941078323893
0.5,0.5,0.5,0.7133633633633634,0.16729471562527384,0.34078828585928755
0.5,0.5,0.5,0.7143443443443444,0.166626767019146,0.3403978344011044
0.5,0.5,0.5,0.7153253253253253,0.16595958240206346,0.3400080548606738
0.5,0.5,0.5,0.7163063063063063,0.16529316046401762,0.3396189456944125
0.5,0.5,0.5,0.7172872872872873,0.16462749989799308,0.33923050536319604
0.5,0.5,0.5,0.7182682682682683,0.16396259939995922,0.33884273233227724
0.5,0.5,0.5,0.7192492492492493,0.16329845766886167,0.3384556250713157
0.5,0.5,0.5,0.7202302302302303,0.16263507340661384,0.3380691820543825
0.5,0.5,0.5,0.7212112112112112,0.1619724453180885,0.3376834017598538
0.5,0.5,0.5,0.7221921921921922,0.16131057211110916,0.337298282670515
0.5,0.5,0.5,0.7231731731731732,0.16064945249644194,0.3369138232734605
0.5,0.5,0.5,0.7241541541541542,0.15998908518778698,0.3365300220601186
0.5,0.5,0.5,0.7251351351351352,0.1593294689017703,0.33614687752620576
0.5,0.5,0.5,0.7261161161161162,0.15867060235793526,0.3357643881717592
0.5,0.5,0.5,0.7270970970970971,0.1580124842787344,0.33538255250105997
0.5,0.5,0.5,0.7280780780780781,0.1573551133895212,0.33500136902269295
0.5,0.5,0.5,0.7290590590590591,0.1566984884185419,0.33462083624944217
0.5,0.5,0.5,0.7300400400400401,0.15604260809692705,0.3342409526983823
0.5,0.5,0.5,0.7310210210210211,0.1553874711586836,0.33386171689076966
