k1,k2,k3,p,r,value
0.15,0.99,0.99,0.71,0.16959064327485382,1.1292723568810499
0.15,0.99,0.99,0.78,0.12359550561797751,1.1982760691566199
0.15,0.99,0.99,0.85,0.08108108108108109,1.281440557855233
0.15,0.99,0.99,0.92,0.04166666666666665,1.386041138226724
0.15,0.99,0.99,0.99,0.005025125628140708,1.535730487681148
0.22,0.01,0.01,0.01,0.9801980198019802,1.1806966741955085
0.22,0.01,0.01,0.08,0.8518518518518519,1.0687649826269352
0.22,0.01,0.01,0.15,0.7391304347826088,0.9941621647522956
0.22,0.01,0.01,0.22,0.639344262295082,0.9437239336894994
0.22,0.01,0.01,0.29,0.5503875968992248,0.9098224780037545
0.22,0.01,0.01,0.36,0.4705882352941177,0.8879023932939614
0.22,0.01,0.01,0.43,0.39860139860139865,0.8752252283075412
0.22,0.01,0.01,0.5,0.3333333333333333,0.870198972463446
0.22,0.01,0.01,0.57,0.2738853503184714,0.8720171453416121
0.22,0.01,0.01,0.64,0.2195121951219512,0.8804852050892711
0.22,0.01,0.01,0.71,0.16959064327485382,0.8959934171473174
0.22,0.01,0.01,0.78,0.12359550561797751,0.9196691643206094
0.22,0.01,0.01,0.85,0.08108108108108109,0.9539017450720322
0.22,0.01,0.01,0.92,0.04166666666666665,1.0041314504009886
0.22,0.01,0.01,0.99,0.005025125628140708,1.0906489442191427
0.22,0.01,0.08,0.01,0.9801980198019802,1.177741529558653
0.22,0.01,0.08,0.08,0.8518518518518519,1.0666776337895332
0.22,0.01,0.08,0.15,0.7391304347826088,0.9926990693979372
0.22,0.01,0.08,0.22,0.639344262295082,0.9427123125896064
0.22,0.01,0.08,0.29,0.5503875968992248,0.90913624531278
0.22,0.01,0.08,0.36,0.4705882352941177,0.8874483737670995
0.22,0.01,0.08,0.43,0.39860139860139865,0.8749345220590801
0.22,0.01,0.08,0.5,0.3333333333333333,0.8700210176944565
0.22,0.01,0.08,0.57,0.2738853503184714,0.871915317502383
0.22,0.01,0.08,0.64,0.2195121951219512,0.8804334080509513
0.22,0.01,0.08,0.71,0.16959064327485382,0.8959734043709986
0.22,0.01,0.08,0.78,0.12359550561797751,0.9196684466058151
0.22,0.01,0.08,0.85,0.08108108108108109,0.9539119870869617
0.22,0.01,0.08,0.92,0.04166666666666665,1.0041472805819898
0.22,0.01,0.08,0.99,0.005025125628140708,1.090667158201311
0.22,0.01,0.15,0.01,0.9801980198019802,1.1751584656435252
0.22,0.01,0.15,0.08,0.8518518518518519,1.0650806117027312
0.22,0.01,0.15,0.15,0.7391304347826088,0.9917055441707197
0.22,0.01,0.15,0.22,0.639344262295082,0.9420957584399208
0.22,0.01,0.15,0.29,0.5503875968992248,0.9087578232516456
0.22,0.01,0.15,0.36,0.4705882352941177,0.8872209857942064
0.22,0.01,0.15,0.43,0.39860139860139865,0.8748027551988331
0.22,0.01,0.15,0.5,0.3333333333333333,0.8699493826014186
0.22,0.01,0.15,0.57,0.2738853503184714,0.8718810692892518
0.22,0.01,0.15,0.64,0.2195121951219512,0.8804220310488575
0.22,0.01,0.15,0.71,0.16959064327485382,0.8959757144985239
0.22,0.01,0.15,0.78,0.12359550561797751,0.9196787102125774
0.22,0.01,0.15,0.85,0.08108108108108109,0.9539266947097524
0.22,0.01,0.15,0.92,0.04166666666666665,1.0041643514538472
0.22,0.01,0.15,0.99,0.005025125628140708,1.0906854457110668
0.22,0.01,0.22,0.01,0.9801980198019802,1.1728172771186873
0.22,0.01,0.22,0.08,0.8518518518518519,1.063705331610187
0.22,0.01,0.22,0.15,0.7391304347826088,0.990887915958286
0.22,0.01,0.22,0.22,0.639344262295082,0.9416089014896794
0.22,0.01,0.22,0.29,0.5503875968992248,0.9084705353492342
0.22,0.01,0.22,0.36,0.4705882352941177,0.8870552123658233
0.22,0.01,0.22,0.43,0.39860139860139865,0.8747111757009063
0.22,0.01,0.22,0.5,0.3333333333333333,0.8699029899501225
0.22,0.01,0.22,0.57,0.2738853503184714,0.8718620001988895
0.22,0.01,0.22,0.64,0.2195121951219512,0.8804192945819227
0.22,0.01,0.22,0.71,0.16959064327485382,0.8959825883615924
0.22,0.01,0.22,0.78,0.12359550561797751,0.9196911295165378
0.22,0.01,0.22,0.85,0.08108108108108109,0.9539422467594845
0.22,0.01,0.22,0.92,0.04166666666666665,1.0041816485999338
0.22,0.01,0.22,0.99,0.005025125628140708,1.0907037459757016
0.22,0.01,0.29,0.01,0.9801980198019802,1.1706547906672577
0.22,0.01,0.29,0.08,0.8518518518518519,1.0624728455605341
0.22,0.01,0.29,0.15,0.7391304347826088,0.9901750003945269
0.22,0.01,0.29,0.22,0.639344262295082,0.9411951613484364
0.22,0.01,0.29,0.29,0.5503875968992248,0.9082325298031457
0.22,0.01,0.29,0.36,0.4705882352941177,0.8869216547475265
0.22,0.01,0.29,0.43,0.39860139860139865,0.874640022844885
0.22,0.01,0.29,0.5,0.3333333333333333,0.8698691188292513
0.22,0.01,0.29,0.57,0.2738853503184714,0.8718503012238261
0.22,0.01,0.29,0.64,0.2195121951219512,0.8804206741136933
0.22,0.01,0.29,0.71,0.16959064327485382,0.8959915990975951
0.22,0.01,0.29,0.78,0.12359550561797751,0.9197045425372004
0.22,0.01,0.29,0.85,0.08108108108108109,0.9539581825778352
0.22,0.01,0.29,0.92,0.04166666666666665,1.0041990472415092
0.22,0.01,0.29,0.99,0.005025125628140708,1.0907220518662673
0.22,0.01,0.36,0.01,0.9801980198019802,1.1686322420213493
0.22,0.01,0.36,0.08,0.8518518518518519,1.0613438263491992
0.22,0.01,0.36,0.15,0.7391304347826088,0.9895344084516804
0.22,0.01,0.36,0.22,0.639344262295082,0.9408302236875823
0.22,0.01,0.36,0.29,0.5503875968992248,0.9080265568766079
0.22,0.01,0.36,0.36,0.4705882352941177,0.8868085876938729
0.22,0.01,0.36,0.43,0.39860139860139865,0.8745816259470973
0.22,0.01,0.36,0.5,0.3333333333333333,0.8698429435967578
0.22,0.01,0.36,0.57,0.2738853503184714,0.8718430687108674
0.22,0.01,0.36,0.64,0.2195121951219512,0.8804245167847458
0.22,0.01,0.36,0.71,0.16959064327485382,0.8960018741163749
0.22,0.01,0.36,0.78,0.12359550561797751,0.9197185374535701
0.22,0.01,0.36,0.85,0.08108108108108109,0.9539743410441899
0.22,0.01,0.36,0.92,0.04166666666666665,1.0042165042826512
0.22,0.01,0.36,0.99,0.005025125628140708,1.090740360961994
0.22,0.01,0.43,0.01,0.9801980198019802,1.1667235025851763
0.22,0.01,0.43,0.08,0.8518518518518519,1.060294791790012
0.22,0.01,0.43,0.15,0.7391304347826088,0.9889479026442518
0.22,0.01,0.43,0.22,0.639344262295082,0.9405009039917238
0.22,0.01,0.43,0.29,0.5503875968992248,0.9078435175624153
0.22,0.01,0.43,0.36,0.4705882352941177,0.8867099595055672
0.22,0.01,0.43,0.43,0.39860139860139865,0.8745320965411794
0.22,0.01,0.43,0.5,0.3333333333333333,0.8698220552425853
0.22,0.01,0.43,0.57,0.2738853503184714,0.8718388724004535
0.22,0.01,0.43,0.64,0.2195121951219512,0.8804300180646636
0.22,0.01,0.43,0.71,0.16959064327485382,0.8960129932039687
0.22,0.01,0.43,0.78,0.12359550561797751,0.9197329178616287
0.22,0.01,0.43,0.85,0.08108108108108109,0.9539906459962904
0.22,0.01,0.43,0.92,0.04166666666666665,1.0042339995207246
0.22,0.01,0.43,0.99,0.005025125628140708,1.0907586721404123
0.22,0.01,0.5,0.01,0.9801980198019802,1.1649098873463428
0.22,0.01,0.5,0.08,0.8518518518518519,1.0593102372660677
0.22,0.01,0.5,0.15,0.7391304347826088,0.9884039357980803
0.22,0.01,0.5,0.22,0.639344262295082,0.9401990820172585
0.22,0.01,0.5,0.29,0.5503875968992248,0.9076779214885677
0.22,0.01,0.5,0.36,0.4705882352941177,0.8866221775006853
0.22,0.01,0.5,0.43,0.39860139860139865,0.8744891571718165
0.22,0.01,0.5,0.5,0.3333333333333333,0.8698050590700146
0.22,0.01,0.5,0.57,0.2738853503184714,0.8718368926088544
0.22,0.01,0.5,0.64,0.2195121951219512,0.880436721030379
0.22,0.01,0.5,0.71,0.16959064327485382,0.8960247196456654
0.22,0.01,0.5,0.78,0.12359550561797751,0.9197475739405765
0.22,0.01,0.5,0.85,0.08108108108108109,0.9540070551337676
0.22,0.01,0.5,0.92,0.04166666666666665,1.004251521804683
0.22,0.01,0.5,0.99,0.005025125628140708,1.0907769847866957
0.22,0.01,0.57,0.01,0.9801980198019802,1.1631774561891444
0.22,0.01,0.57,0.08,0.8518518518518519,1.0583792319674066
0.22,0.01,0.57,0.15,0.7391304347826088,0.9878946214973725
0.22,0.01,0.57,0.22,0.639344262295082,0.9399193297404742
0.22,0.01,0.57,0.29,0.5503875968992248,0.9075261573387285
0.22,0.01,0.57,0.36,0.4705882352941177,0.8865429089288783
0.22,0.01,0.57,0.43,0.39860139860139865,0.8744513449676123
0.22,0.01,0.57,0.5,0.3333333333333333,0.8697910675272009
0.22,0.01,0.57,0.57,0.2738853503184714,0.8718366119649525
0.22,0.01,0.57,0.64,0.2195121951219512,0.8804443393846206
0.22,0.01,0.57,0.71,0.16959064327485382,0.8960369061003952
0.22,0.01,0.57,0.78,0.12359550561797751,0.9197624377430547
0.22,0.01,0.57,0.85,0.08108108108108109,0.9540235424271
0.22,0.01,0.57,0.92,0.04166666666666665,1.0042690643065004
0.22,0.01,0.57,0.99,0.005025125628140708,1.090795298526694
0.22,0.01,0.64,0.01,0.9801980198019802,1.1615154673473516
0.22,0.01,0.64,0.08,0.8518518518518519,1.0574937015975387
0.22,0.01,0.64,0.15,0.7391304347826088,0.9874142781082846
0.22,0.01,0.64,0.22,0.639344262295082,0.9396578038787222
0.22,0.01,0.64,0.29,0.5503875968992248,0.9073857016897158
0.22,0.01,0.64,0.36,0.4705882352941177,0.886470541074968
0.22,0.01,0.64,0.43,0.39860139860139865,0.8744176576317102
0.22,0.01,0.64,0.5,0.3333333333333333,0.8697794772085405
0.22,0.01,0.64,0.57,0.2738853503184714,0.8718376811384938
0.22,0.01,0.64,0.64,0.2195121951219512,0.8804526810051918
0.22,0.01,0.64,0.71,0.16959064327485382,0.8960494542430641
0.22,0.01,0.64,0.78,0.12359550561797751,0.9197774641545875
0.22,0.01,0.64,0.85,0.08108108108108109,0.9540400906721578
0.22,0.01,0.64,0.92,0.04166666666666665,1.0042866225315157
0.22,0.01,0.64,0.99,0.005025125628140708,1.0908136131153787
0.22,0.01,0.71,0.01,0.9801980198019802,1.159915428493374
0.22,0.01,0.71,0.08,0.8518518518518519,1.0566474686467586
0.22,0.01,0.71,0.15,0.7391304347826088,0.986958645980383
0.22,0.01,0.71,0.22,0.639344262295082,0.9394116642067654
0.22,0.01,0.71,0.29,0.5503875968992248,0.9072547102985724
0.22,0.01,0.71,0.36,0.4705882352941177,0.8864039059053188
0.22,0.01,0.71,0.43,0.39860139860139865,0.8743873747742739
0.22,0.01,0.71,0.5,0.3333333333333333,0.869769857301578
0.22,0.01,0.71,0.57,0.2738853503184714,0.8718398521869428
0.22,0.01,0.71,0.64,0.2195121951219512,0.8804616102520204
0.22,0.01,0.71,0.71,0.16959064327485382,0.8960622949881958
0.22,0.01,0.71,0.78,0.12359550561797751,0.9197926216146426
0.22,0.01,0.71,0.85,0.08108108108108109,0.9540566878805827
0.22,0.01,0.71,0.92,0.04166666666666665,1.0043041933583177
0.22,0.01,0.71,0.99,0.005025125628140708,1.0908319283831354
0.22,0.01,0.78,0.01,0.9801980198019802,1.1583704836359683
0.22,0.01,0.78,0.08,0.8518518518518519,1.0558356749344067
0.22,0.01,0.78,0.15,0.7391304347826088,0.9865244311171213
0.22,0.01,0.78,0.22,0.639344262295082,0.939178740992177
0.22,0.01,0.78,0.29,0.5503875968992248,0.907131787650366
0.22,0.01,0.78,0.36,0.4705882352941177,0.8863421264754758
0.22,0.01,0.78,0.43,0.39860139860139865,0.874359959128086
0.22,0.01,0.78,0.5,0.3333333333333333,0.8697618883699714
0.22,0.01,0.78,0.57,0.2738853503184714,0.8718429422160874
0.22,0.01,0.78,0.64,0.2195121951219512,0.8804710275357865
0.22,0.01,0.78,0.71,0.16959064327485382,0.8960753778260733
0.22,0.01,0.78,0.78,0.12359550561797751,0.9198078871368303
0.22,0.01,0.78,0.85,0.08108108108108109,0.9540733253506586
0.22,0.01,0.78,0.92,0.04166666666666665,1.004321774527833
0.22,0.01,0.78,0.99,0.005025125628140708,1.0908502442076249
0.22,0.01,0.85,0.01,0.9801980198019802,1.1568750004133177
0.22,0.01,0.85,0.08,0.8518518518518519,1.0550544140698133
0.22,0.01,0.85,0.15,0.7391304347826088,0.9861090223018731
0.22,0.01,0.85,0.22,0.639344262295082,0.9389573322191538
0.22,0.01,0.85,0.29,0.5503875968992248,0.9070158481045114
0.22,0.01,0.85,0.36,0.4705882352941177,0.8862845252411757
0.22,0.01,0.85,0.43,0.39860139860139865,0.8743349980258208
0.22,0.01,0.85,0.5,0.3333333333333333,0.8697553263216493
0.22,0.01,0.85,0.57,0.2738853503184714,0.8718468121118854
0.22,0.01,0.85,0.64,0.2195121951219512,0.8804808574200882
0.22,0.01,0.85,0.71,0.16959064327485382,0.8960886646406965
0.22,0.01,0.85,0.78,0.12359550561797751,0.9198232434341467
0.22,0.01,0.85,0.85,0.08108108108108109,0.9540899965579972
0.22,0.01,0.85,0.92,0.04166666666666665,1.0043393643506113
0.22,0.01,0.85,0.99,0.005025125628140708,1.0908685604976633
0.22,0.01,0.92,0.01,0.9801980198019802,1.1554242828078762
0.22,0.01,0.92,0.08,0.8518518518518519,1.0543004868977306
0.22,0.01,0.92,0.15,0.7391304347826088,0.9857103070476034
0.22,0.01,0.92,0.22,0.639344262295082,0.9387460735230628
0.22,0.01,0.92,0.29,0.5503875968992248,0.9069060277482657
0.22,0.01,0.92,0.36,0.4705882352941177,0.886230566324202
0.22,0.01,0.92,0.43,0.39860139860139865,0.8743121667960803
0.22,0.01,0.92,0.5,0.3333333333333333,0.8697499800008175
0.22,0.01,0.92,0.57,0.2738853503184714,0.8718513533798578
0.22,0.01,0.92,0.64,0.2195121951219512,0.8804910412922426
0.22,0.01,0.92,0.71,0.16959064327485382,0.896102125917122
0.22,0.01,0.92,0.78,0.12359550561797751,0.9198386771614557
0.22,0.01,0.92,0.85,0.08108108108108109,0.9541066964795331
0.22,0.01,0.92,0.92,0.04166666666666665,1.0043569615287837
0.22,0.01,0.92,0.99,0.005025125628140708,1.0908868771832783
0.22,0.01,0.99,0.01,0.9801980198019802,1.1540143654766988
0.22,0.01,0.99,0.08,0.8518518518518519,1.0535712327953495
0.22,0.01,0.99,0.15,0.7391304347826088,0.9853265470547612
0.22,0.01,0.99,0.22,0.639344262295082,0.9385438512708744
0.22,0.01,0.99,0.29,0.5503875968992248,0.9068016260274123
0.22,0.01,0.99,0.36,0.4705882352941177,0.8861798175564317
0.22,0.01,0.99,0.43,0.39860139860139865,0.8742912048423985
0.22,0.01,0.99,0.5,0.3333333333333333,0.8697456966188994
0.22,0.01,0.99,0.57,0.2738853503184714,0.8718564796270605
0.22,0.01,0.99,0.64,0.2195121951219512,0.8805015326379246
0.22,0.01,0.99,0.71,0.16959064327485382,0.8961157383048723
0.22,0.01,0.99,0.78,0.12359550561797751,0.9198541777903313
0.22,0.01,0.99,0.85,0.08108108108108109,0.9541234211621181
0.22,0.01,0.99,0.92,0.04166666666666665,1.004374565042927
0.22,0.01,0.99,0.99,0.005025125628140708,1.090905194209661
0.22,0.08,0.01,0.01,0.9801980198019802,0.966276791902525
0.22,0.08,0.01,0.08,0.8518518518518519,0.8697355284227171
0.22,0.08,0.01,0.15,0.7391304347826088,0.8082156365274589
0.22,0.08,0.01,0.22,0.639344262295082,0.7698956511082939
0.22,0.08,0.01,0.29,0.5503875968992248,0.7479962895128485
0.22,0.08,0.01,0.36,0.4705882352941177,0.7385068155299628
0.22,0.08,0.01,0.43,0.39860139860139865,0.7390468823778398
0.22,0.08,0.01,0.5,0.3333333333333333,0.7482752517982219
0.22,0.08,0.01,0.57,0.2738853503184714,0.7655866078503224
0.22,0.08,0.01,0.64,0.2195121951219512,0.7909834712216477
0.22,0.08,0.01,0.71,0.16959064327485382,0.8250897780400979
0.22,0.08,0.01,0.78,0.12359550561797751,0.8693485061192887
0.22,0.08,0.01,0.85,0.08108108108108109,0.9266145855183847
0.22,0.08,0.01,0.92,0.04166666666666665,1.003087387146246
0.22,0.08,0.01,0.99,0.005025125628140708,1.120608851132313
0.22,0.08,0.08,0.01,0.9801980198019802,0.9645279666165907
0.22,0.08,0.08,0.08,0.8518518518518519,0.8685792866368924
0.22,0.08,0.08,0.15,0.7391304347826088,0.8074557894562613
0.22,0.08,0.08,0.22,0.639344262295082,0.7694030652487247
0.22,0.08,0.08,0.29,0.5503875968992248,0.7476841380268002
0.22,0.08,0.08,0.36,0.4705882352941177,0.7383159871858429
0.22,0.08,0.08,0.43,0.39860139860139865,0.7389368907772731
0.22,0.08,0.08,0.5,0.3333333333333333,0.7482183263698929
0.22,0.08,0.08,0.57,0.2738853503184714,0.7655637359394913
0.22,0.08,0.08,0.64,0.2195121951219512,0.7909816954263791
0.22,0.08,0.08,0.71,0.16959064327485382,0.8251003311772069
0.22,0.08,0.08,0.78,0.12359550561797751,0.8693655202640143
0.22,0.08,0.08,0.85,0.08108108108108109,0.9266342037139248
0.22,0.08,0.08,0.92,0.04166666666666665,1.0031071704883234
0.22,0.08,0.08,0.99,0.005025125628140708,1.1206274634060094
0.22,0.08,0.15,0.01,0.9801980198019802,0.9629990831912076
0.22,0.08,0.15,0.08,0.8518518518518519,0.8676953785342629
0.22,0.08,0.15,0.15,0.7391304347826088,0.8069412803867686
0.22,0.08,0.15,0.22,0.639344262295082,0.7691049609159322
0.22,0.08,0.15,0.29,0.5503875968992248,0.7475147343964981
0.22,0.08,0.15,0.36,0.4705882352941177,0.7382237960824516
0.22,0.08,0.15,0.43,0.39860139860139865,0.7388911559652294
0.22,0.08,0.15,0.5,0.3333333333333333,0.7482004528199311
0.22,0.08,0.15,0.57,0.2738853503184714,0.7655623974073249
0.22,0.08,0.15,0.64,0.2195121951219512,0.7909899727010603
0.22,0.08,0.15,0.71,0.16959064327485382,0.8251140058030559
0.22,0.08,0.15,0.78,0.12359550561797751,0.8693820424215
0.22,0.08,0.15,0.85,0.08108108108108109,0.9266520623140617
0.22,0.08,0.15,0.92,0.04166666666666665,1.0031255102840415
0.22,0.08,0.15,0.99,0.005025125628140708,1.1206458734968603
0.22,0.08,0.22,0.01,0.9801980198019802,0.9616133217014742
0.22,0.08,0.22,0.08,0.8518518518518519,0.8669347179959113
0.22,0.08,0.22,0.15,0.7391304347826088,0.8065187465114225
0.22,0.08,0.22,0.22,0.639344262295082,0.768870763694979
0.22,0.08,0.22,0.29,0.5503875968992248,0.7473876492085654
0.22,0.08,0.22,0.36,0.4705882352941177,0.7381584770025009
0.22,0.08,0.22,0.43,0.39860139860139865,0.7388617270422833
0.22,0.08,0.22,0.5,0.3333333333333333,0.7481919125028687
0.22,0.08,0.22,0.57,0.2738853503184714,0.7655659572188895
0.22,0.08,0.22,0.64,0.2195121951219512,0.7910004573910889
0.22,0.08,0.22,0.71,0.16959064327485382,0.8251283700624659
0.22,0.08,0.22,0.78,0.12359550561797751,0.8693985094161776
0.22,0.08,0.22,0.85,0.08108108108108109,0.9266696170799515
0.22,0.08,0.22,0.92,0.04166666666666665,1.0031436013810633
0.22,0.08,0.22,0.99,0.005025125628140708,1.1206642494186205
0.22,0.08,0.29,0.01,0.9801980198019802,0.9603333987486842
0.22,0.08,0.29,0.08,0.8518518518518519,0.8662534827523651
0.22,0.08,0.29,0.15,0.7391304347826088,0.8061510053132483
0.22,0.08,0.29,0.22,0.639344262295082,0.7686726225244933
0.22,0.08,0.29,0.29,0.5503875968992248,0.7472834715744985
0.22,0.08,0.29,0.36,0.4705882352941177,0.7381072290385706
0.22,0.08,0.29,0.43,0.39860139860139865,0.7388406056740324
0.22,0.08,0.29,0.5,0.3333333333333333,0.7481880201805051
0.22,0.08,0.29,0.57,0.2738853503184714,0.7655719119339182
0.22,0.08,0.29,0.64,0.2195121951219512,0.7910120079698952
0.22,0.08,0.29,0.71,0.16959064327485382,0.8251430690170243
0.22,0.08,0.29,0.78,0.12359550561797751,0.8694149599504479
0.22,0.08,0.29,0.85,0.08108108108108109,0.9266870398071014
0.22,0.08,0.29,0.92,0.04166666666666665,1.0031615840178496
0.22,0.08,0.29,0.99,0.005025125628140708,1.1206826105327785
0.22,0.08,0.36,0.01,0.9801980198019802,0.9591364178241149
0.22,0.08,0.36,0.08,0.8518518518518519,0.86562983562597
0.22,0.08,0.36,0.15,0.7391304347826088,0.805821133206011
0.22,0.08,0.36,0.22,0.639344262295082,0.768498564691618
0.22,0.08,0.36,0.29,0.5503875968992248,0.7471941971866114
0.22,0.08,0.36,0.36,0.4705882352941177,0.7380649426964547
0.22,0.08,0.36,0.43,0.39860139860139865,0.7388246826882865
0.22,0.08,0.36,0.5,0.3333333333333333,0.7481869938918502
0.22,0.08,0.36,0.57,0.2738853503184714,0.7655793260800419
0.22,0.08,0.36,0.64,0.2195121951219512,0.7910242031320287
0.22,0.08,0.36,0.71,0.16959064327485382,0.8251579713318633
0.22,0.08,0.36,0.78,0.12359550561797751,0.869431404808239
0.22,0.08,0.36,0.85,0.08108108108108109,0.9267043885691644
0.22,0.08,0.36,0.92,0.04166666666666665,1.0031795056176804
0.22,0.08,0.36,0.99,0.005025125628140708,1.1207009633445963
0.22,0.08,0.43,0.01,0.9801980198019802,0.958006933643416
0.22,0.08,0.43,0.08,0.8518518518518519,0.8650507326123043
0.22,0.08,0.43,0.15,0.7391304347826088,0.8055195979062022
0.22,0.08,0.43,0.22,0.639344262295082,0.7683420958588965
0.22,0.08,0.43,0.29,0.5503875968992248,0.7471156020912946
0.22,0.08,0.43,0.36,0.4705882352941177,0.7380289790674777
0.22,0.08,0.43,0.43,0.39860139860139865,0.7388123801427082
0.22,0.08,0.43,0.5,0.3333333333333333,0.7481879422302646
0.22,0.08,0.43,0.57,0.2738853503184714,0.7655877371169009
0.22,0.08,0.43,0.64,0.2195121951219512,0.791036836229579
0.22,0.08,0.43,0.71,0.16959064327485382,0.825173012434044
0.22,0.08,0.43,0.78,0.12359550561797751,0.8694478481090053
0.22,0.08,0.43,0.85,0.08108108108108109,0.9267216901241029
0.22,0.08,0.43,0.92,0.04166666666666665,1.0031973880604488
0.22,0.08,0.43,0.99,0.005025125628140708,1.120719310843059
0.22,0.08,0.5,0.01,0.9801980198019802,0.9569338933893561
0.22,0.08,0.5,0.08,0.8518518518518519,0.8645075579197523
0.22,0.08,0.5,0.15,0.7391304347826088,0.8052403622204385
0.22,0.08,0.5,0.22,0.639344262295082,0.7681992150313368
0.22,0.08,0.5,0.29,0.5503875968992248,0.7470451365591577
0.22,0.08,0.5,0.36,0.4705882352941177,0.7379977705808649
0.22,0.08,0.5,0.43,0.39860139860139865,0.7388027729034294
0.22,0.08,0.5,0.5,0.3333333333333333,0.7481903481992216
0.22,0.08,0.5,0.57,0.2738853503184714,0.7655968791104404
0.22,0.08,0.5,0.64,0.2195121951219512,0.7910497891516037
0.22,0.08,0.5,0.71,0.16959064327485382,0.8251881553321407
0.22,0.08,0.5,0.78,0.12359550561797751,0.8694642916875135
0.22,0.08,0.5,0.85,0.08108108108108109,0.9267389590182344
0.22,0.08,0.5,0.92,0.04166666666666665,1.0032152432620167
0.22,0.08,0.5,0.99,0.005025125628140708,1.1207376546510965
0.22,0.08,0.57,0.01,0.9801980198019802,0.9559090461631627
0.22,0.08,0.57,0.08,0.8518518518518519,0.8639942353286667
0.22,0.08,0.57,0.15,0.7391304347826088,0.8049793018028479
0.22,0.08,0.57,0.22,0.639344262295082,0.768067246993875
0.22,0.08,0.57,0.29,0.5503875968992248,0.7469811228951428
0.22,0.08,0.57,0.36,0.4705882352941177,0.7379702988373613
0.22,0.08,0.57,0.43,0.39860139860139865,0.738795266180412
0.22,0.08,0.57,0.5,0.3333333333333333,0.7481938822701122
0.22,0.08,0.57,0.57,0.2738853503184714,0.7656065837309756
0.22,0.08,0.57,0.64,0.2195121951219512,0.7910629874818222
0.22,0.08,0.57,0.71,0.16959064327485382,0.8252033766680462
0.22,0.08,0.57,0.78,0.12359550561797751,0.8694807364287174
0.22,0.08,0.57,0.85,0.08108108108108109,0.926756204035267
0.22,0.08,0.57,0.92,0.04166666666666665,1.0032330784325287
0.22,0.08,0.57,0.99,0.005025125628140708,1.1207559957484463
0.22,0.08,0.64,0.01,0.9801980198019802,0.9549260309679077
0.22,0.08,0.64,0.08,0.8518518518518519,0.8635062751478713
0.22,0.08,0.64,0.15,0.7391304347826088,0.8047334446195298
0.22,0.08,0.64,0.22,0.639344262295082,0.7679442970981887
0.22,0.08,0.64,0.29,0.5503875968992248,0.7469223884085836
0.22,0.08,0.64,0.36,0.4705882352941177,0.737945859412652
0.22,0.08,0.64,0.43,0.39860139860139865,0.7387894520970599
0.22,0.08,0.64,0.5,0.3333333333333333,0.7481983200835076
0.22,0.08,0.64,0.57,0.2738853503184714,0.7656167370289841
0.22,0.08,0.64,0.64,0.2195121951219512,0.7910763810340584
0.22,0.08,0.64,0.71,0.16959064327485382,0.825218660655155
0.22,0.08,0.64,0.78,0.12359550561797751,0.8694971827719149
0.22,0.08,0.64,0.85,0.08108108108108109,0.926773430882033
0.22,0.08,0.64,0.92,0.04166666666666665,1.0032508982670825
0.22,0.08,0.64,0.99,0.005025125628140708,1.1207743347720216
0.22,0.08,0.71,0.01,0.9801980198019802,0.9539798167958233
0.22,0.08,0.71,0.08,0.8518518518518519,0.8630402414808942
0.22,0.08,0.71,0.15,0.7391304347826088,0.8045005619802681
0.22,0.08,0.71,0.22,0.639344262295082,0.7678289648509713
0.22,0.08,0.71,0.29,0.5503875968992248,0.7468680757655881
0.22,0.08,0.71,0.36,0.4705882352941177,0.7379239418633516
0.22,0.08,0.71,0.43,0.39860139860139865,0.7387850372578302
0.22,0.08,0.71,0.5,0.3333333333333333,0.7482035012347921
0.22,0.08,0.71,0.57,0.2738853503184714,0.7656272579343493
0.22,0.08,0.71,0.64,0.2195121951219512,0.7910899342151438
0.22,0.08,0.71,0.71,0.16959064327485382,0.8252339960736785
0.22,0.08,0.71,0.78,0.12359550561797751,0.8695136309300242
0.22,0.08,0.71,0.85,0.08108108108108109,0.9267906434726414
0.22,0.08,0.71,0.92,0.04166666666666665,1.003268705993503
0.22,0.08,0.71,0.99,0.005025125628140708,1.1207926721588772
0.22,0.08,0.78,0.01,0.9801980198019802,0.9530663406539692
0.22,0.08,0.78,0.08,0.8518518518518519,0.8625934316107418
0.22,0.08,0.78,0.15,0.7391304347826088,0.8042789300918161
0.22,0.08,0.78,0.22,0.639344262295082,0.7677201801382543
0.22,0.08,0.78,0.29,0.5503875968992248,0.746817536034933
0.22,0.08,0.78,0.36,0.4705882352941177,0.7379041627727334
0.22,0.08,0.78,0.43,0.39860139860139865,0.7387818026782091
0.22,0.08,0.78,0.5,0.3333333333333333,0.7482093066344238
0.22,0.08,0.78,0.57,0.2738853503184714,0.76563808651265
0.22,0.08,0.78,0.64,0.2195121951219512,0.7911036207815068
0.22,0.08,0.78,0.71,0.16959064327485382,0.8252493746339251
0.22,0.08,0.78,0.78,0.12359550561797751,0.869530080994525
0.22,0.08,0.78,0.85,0.08108108108108109,0.9268078446059844
0.22,0.08,0.78,0.92,0.04166666666666665,1.0032865039257608
0.22,0.08,0.78,0.99,0.005025125628140708,1.1208110082221072
0.22,0.08,0.85,0.01,0.9801980198019802,0.9521822637704869
0.22,0.08,0.85,0.08,0.8518518518518519,0.8621636718873193
0.22,0.08,0.85,0.15,0.7391304347826088,0.8040671822222865
