Complexity,Loss,Equation
1,0.02005195825689134,"0.6325939035790845"
3,0.005450098382045207,"(0.7825939086556679 - x1)"
4,0.004841185159616873,"exp(x1 * -3.1420942434629207)"
5,0.004572233795184476,"(0.7978586145779355 - (x1 / 0.8524490244990719))"
6,0.00296357636560975,"exp((x1 * -2.5873587422608453) - 0.09977549596119382)"
8,0.002836818789022029,"exp((x1 * (-2.5873587422608453 + x1)) - 0.09977549596119382)"
9,0.002647868659261308,"(exp(x1 * (exp(x1) + -3.427074239733449)) + -0.09805558703407878)"
10,0.0018161498280355444,"((exp(x1 * -5.045613450556341) - -0.05323660800714285) + (x1 + -0.0862581138872854))"
14,0.0017748794226656764,"(exp(x1 * (-1.557037164199527 * (exp(exp(x1 * -3.1420942434629207)) + -0.05334085543926569))) + -0.05334085543926569)"
